Year,Name,Event,Round,Scores
2016,G. Medina,Quiksilver Pro France,Quarterfinals,"['4.00', '5.50', '0.83', '4.83', '8.17', '6.90', '4.50', '6.63']"
2016,J. Wilson,Quiksilver Pro France,Quarterfinals,"['2.00', '3.17', '2.33', '6.83', '3.30', '3.27', '0.50', '\xa0']"
2016,K. Andino,Quiksilver Pro France,Quarterfinals,"['7.67', '2.00', '3.67', '0.50', '0.37', '2.00', '2.83', '1.67', '5.03', '3.00']"
2016,K. Otton,Quiksilver Pro France,Quarterfinals,"['4.83', '1.33', '4.03', '1.00', '5.10', '3.40', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Asing,Quiksilver Pro France,Semifinals,"['3.83', '3.60', '0.30', '6.00', '7.00', '1.67', '8.67', '8.10', '2.73', '3.43', '0.33', '8.27']"
2016,J. Florence,Quiksilver Pro France,Semifinals,"['1.83', '3.63', '7.67', '6.07', '3.87', '4.30', '2.23', '8.40', '0.27', '1.00', '\xa0', '\xa0']"
2016,G. Medina,Quiksilver Pro France,Semifinals,"['0.70', '0.50', '6.33', '8.83', '0.30', '2.50', '3.10', '4.00', '0.30', '1.43', '1.20', '1.73', '0.70', '0.20', '9.00']"
2016,K. Andino,Quiksilver Pro France,Semifinals,"['1.40', '7.33', '2.00', '6.83', '3.67', '0.23', '2.73', '6.03', '0.93', '4.43', '7.70', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Asing,Quiksilver Pro France,Finals,"['5.00', '6.67', '1.73', '5.50', '5.53', '2.57', '7.27', '3.67', '0.27', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,G. Medina,Quiksilver Pro France,Finals,"['1.00', '0.87', '3.17', '0.27', '1.77', '3.13', '1.63', '2.33', '0.37', '1.87', '5.90', '0.23', '0.20 1', '7.00']"
2016,K. Otton,MEO Rip Curl Pro Portugal,Round 1,"['4.67', '1.10', '1.40', '4.73', '0.43', '2.93', '7.00', '5.43', '0.20', '0.50', '1.80']"
2016,N. Young,MEO Rip Curl Pro Portugal,Round 1,"['4.83', '5.17', '0.73', '6.60', '1.83', '3.00', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Wilson,MEO Rip Curl Pro Portugal,Round 1,"['0.50', '3.00', '0.57', '3.10', '0.37', '5.27', '4.20', '0.73', '3.17', '2.37', '6.13']"
2016,K. Andino,MEO Rip Curl Pro Portugal,Round 1,"['1.33', '0.93', '4.07', '1.00', '5.83', '0.50', '4.27', '4.93', '3.17', '3.80', '0.37', '1.00', '\xa0']"
2016,K. Asing,MEO Rip Curl Pro Portugal,Round 1,"['3.50', '4.17', '0.93', '3.43', '0.50', '5.77', '0.20', '2.20', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,A. Ribeiro,MEO Rip Curl Pro Portugal,Round 1,"['2.50', '0.77', '0.57', '1.27', '0.93', '3.00', '1.00', '0.50', '1.67', '4.23', '0.93', '0.37', '0.17']"
2016,J. Smith,MEO Rip Curl Pro Portugal,Round 1,"['3.67', '3.00', '0.40', '0.30', '2.00', '5.50', '6.80', '0.50', '3.70', '\xa0', '\xa0', '\xa0']"
2016,J. Flores,MEO Rip Curl Pro Portugal,Round 1,"['0.70', '1.00', '1.93', '0.43', '5.07', '0.23', '6.27', '5.17', '5.67', '\xa0', '\xa0', '\xa0']"
2016,K. Igarashi,MEO Rip Curl Pro Portugal,Round 1,"['0.50', '2.63', '6.00', '0.37', '0.90', '4.73', '3.60', '0.87', '0.77', '5.37', '1.20', '0.37']"
2016,M. Pupo,MEO Rip Curl Pro Portugal,Round 1,"['0.50', '2.50', '6.17', '0.27', '8.17', '0.40', '5.47', '3.93', '3.73', '0.93']"
2016,R. Callinan,MEO Rip Curl Pro Portugal,Round 1,"['5.83', '6.60', '4.50', '6.33', '6.60', '1.00', '6.57', '0.20', '\xa0', '\xa0']"
2016,M. Wilkinson,MEO Rip Curl Pro Portugal,Round 1,"['3.67', '3.70', '2.57', '3.93', '0.93', '1.30', '0.37', '\xa0', '\xa0', '\xa0']"
2016,F. Morais,MEO Rip Curl Pro Portugal,Round 1,"['4.67', '5.27', '2.37', '4.93', '5.57', '0.27', '5.80', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,G. Medina,MEO Rip Curl Pro Portugal,Round 1,"['1.00', '1.13', '4.73', '5.03', '2.10', '0.50', '0.93', '1.23', '3.60', '0.23', '1.00', '1.87']"
2016,C. Coffin,MEO Rip Curl Pro Portugal,Round 1,"['1.50', '3.17', '3.90', '4.13', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Andre,MEO Rip Curl Pro Portugal,Round 1,"['6.67', '6.53', '0.93', '2.17', '1.37', '4.47', '2.40', '\xa0']"
2016,M. Blanco,MEO Rip Curl Pro Portugal,Round 1,"['3.67', '6.10', '5.07', '3.70', '1.33', '3.07', '\xa0', '\xa0']"
2016,J. Florence,MEO Rip Curl Pro Portugal,Round 1,"['3.00', '3.20', '4.67', '0.80', '1.13', '5.27', '0.87', '4.10']"
2016,W. Dantas,MEO Rip Curl Pro Portugal,Round 1,"['4.17', '5.67', '0.50', '2.77', '4.07', '5.27', '1.00', '3.03', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,F. Toledo,MEO Rip Curl Pro Portugal,Round 1,"['0.60', '0.43', '3.67', '1.00', '4.67', '0.90', '4.70', '1.07', '0.50', '1.20', '4.83', '1.00', '3.27', '2.33']"
2016,A. Melling,MEO Rip Curl Pro Portugal,Round 1,"['4.67', '1.57', '1.80', '0.83', '1.60', '3.33', '2.20', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,MEO Rip Curl Pro Portugal,Round 1,"['1.00', '0.80', '3.57', '1.17', '0.90', '9.00', '3.23', '0.83', '0.30', '4.97', '0.93', '6.83', '\xa0', '\xa0']"
2016,M. Banting,MEO Rip Curl Pro Portugal,Round 1,"['3.50', '5.17', '3.00', '0.90', '3.63', '0.60', '1.13', '0.50', '0.93', '1.50', '0.57', '1.17', '3.23', '5.60']"
2016,S. Kennedy,MEO Rip Curl Pro Portugal,Round 1,"['1.00', '0.70', '1.00', '0.27', '1.27', '4.60', '0.93', '5.03', '0.93', '1.40', '4.13', '0.37', '0.80', '\xa0']"
2016,J. Kerr,MEO Rip Curl Pro Portugal,Round 1,"['0.80', '2.00', '0.67', '1.97', '8.33', '1.00', '0.70', '0.23', '4.83', '0.93', '7.57', '2.27', '0.50', '0.90', '6.57']"
2016,A. Muniz,MEO Rip Curl Pro Portugal,Round 1,"['0.37', '0.77', '0.90', '2.13', '2.73', '0.43', '7.83', '0.30', '0.77', '7.93', '0.93', '4.07', '\xa0', '\xa0', '\xa0']"
2016,A. Buchan,MEO Rip Curl Pro Portugal,Round 1,"['0.47', '6.17', '1.67', '0.50', '0.37', '0.60', '0.93', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,A. de Souza,MEO Rip Curl Pro Portugal,Round 1,"['6.50', '2.50', '1.80', '5.00', '6.87', '0.43', '0.73', '2.80', '5.50', '7.30']"
2016,J. Freestone,MEO Rip Curl Pro Portugal,Round 1,"['7.67', '0.43', '0.87', '1.07', '5.50', '1.83', '5.83', '2.27', '0.30', '1.30']"
2016,C. Ibelli,MEO Rip Curl Pro Portugal,Round 1,"['1.23', '0.80', '0.83', '6.67', '4.33', '0.73', '4.23', '4.43', '4.57', '\xa0']"
2016,J. Parkinson,MEO Rip Curl Pro Portugal,Round 1,"['5.33', '6.83', '3.67', '4.93', '1.07', '8.00', '0.50', '5.10', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,D. Cathels,MEO Rip Curl Pro Portugal,Round 1,"['0.30', '0.43', '0.93', '0.83', '6.23', '3.17', '5.37', '6.43', '1.13', '0.87', '0.70', '0.93', '1.00', '5.63', '0.70']"
2016,M. Bourez,MEO Rip Curl Pro Portugal,Round 1,"['0.87', '2.07', '1.43', '5.83', '3.17', '1.00', '4.83', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,I. Ferreira,MEO Rip Curl Pro Portugal,Round 1,"['3.17', '2.00', '1.27', '1.33', '5.40', '0.43', '8.67', '6.33', '7.23', '0.93', '7.03', '\xa0']"
2016,S. Zietz,MEO Rip Curl Pro Portugal,Round 1,"['3.67', '7.50', '1.07', '7.33', '3.83', '3.57', '1.00', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,D. Payne,MEO Rip Curl Pro Portugal,Round 1,"['2.67', '1.00', '5.17', '4.67', '0.90', '0.50', '0.87', '0.50', '7.10', '3.40', '1.90', '1.07']"
2016,J. Florence,MEO Rip Curl Pro Portugal,Round 2,"['3.33', '5.17', '4.07', '5.10', '5.37']"
2016,M. Blanco,MEO Rip Curl Pro Portugal,Round 2,"['3.83', '4.77', '3.07', '\xa0', '\xa0']"
2016,G. Medina,MEO Rip Curl Pro Portugal,Round 2,"['3.50', '0.83', '1.67', '1.17', '1.73', '4.07', '5.67', '1.10', '4.00', '3.60', '4.17', '1.00']"
2016,R. Callinan,MEO Rip Curl Pro Portugal,Round 2,"['3.93', '4.33', '0.50', '2.73', '5.10', '0.50', '0.33', '1.80', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Flores,MEO Rip Curl Pro Portugal,Round 2,"['9.00', '7.00', '8.00', '1.73', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Wilkinson,MEO Rip Curl Pro Portugal,Round 2,"['0.50', '1.00', '1.13', '2.00', '0.27', '0.30', '8.00', '1.07']"
2016,J. Wilson,MEO Rip Curl Pro Portugal,Round 2,"['1.00', '1.13', '3.93', '4.40', '1.27', '\xa0']"
2016,A. Ribeiro,MEO Rip Curl Pro Portugal,Round 2,"['1.50', '0.63', '3.50', '3.23', '0.23', '0.50']"
2016,F. Toledo,MEO Rip Curl Pro Portugal,Round 2,"['7.67', '7.50', '6.93']"
2016,A. Melling,MEO Rip Curl Pro Portugal,Round 2,"['0.50', '1.17', '3.73']"
2016,M. Banting,MEO Rip Curl Pro Portugal,Round 2,"['6.93', '0.77', '0.73', '0.43', '1.00', '1.93', '2.93', '5.07']"
2016,A. Buchan,MEO Rip Curl Pro Portugal,Round 2,"['6.67', '0.63', '1.50', '3.57', '4.67', '3.50', '\xa0', '\xa0']"
2016,S. Zietz,MEO Rip Curl Pro Portugal,Round 2,"['1.00', '1.07', '7.67', '3.23', '0.50', '3.97']"
2016,A. Muniz,MEO Rip Curl Pro Portugal,Round 2,"['3.33', '5.33', '3.93', '0.27', '0.17', '0.77']"
2016,M. Bourez,MEO Rip Curl Pro Portugal,Round 2,"['6.83', '8.33', '\xa0', '\xa0', '\xa0']"
2016,J. Freestone,MEO Rip Curl Pro Portugal,Round 2,"['5.67', '7.60', '5.37', '0.37', '2.00']"
2016,C. Ibelli,MEO Rip Curl Pro Portugal,Round 2,"['2.67', '7.93', '6.23', '7.00', '1.00', '2.17']"
2016,D. Cathels,MEO Rip Curl Pro Portugal,Round 2,"['5.67', '1.07', '5.53', '4.23', '3.00', '2.40']"
2016,S. Kennedy,MEO Rip Curl Pro Portugal,Round 2,"['1.93', '1.90', '4.43', '3.00', '6.50', '1.93', '4.37', '5.83', '2.43']"
2016,D. Payne,MEO Rip Curl Pro Portugal,Round 2,"['5.17', '1.23', '0.50', '0.30', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,C. Coffin,MEO Rip Curl Pro Portugal,Round 2,"['6.07', '7.00', '1.77', '1.43', '4.37', '7.67', '\xa0', '\xa0', '\xa0']"
2016,N. Young,MEO Rip Curl Pro Portugal,Round 2,"['4.00', '6.83', '3.87', '0.43', '6.83', '4.83', '0.93', '5.00', '1.77']"
2016,K. Igarashi,MEO Rip Curl Pro Portugal,Round 2,"['1.13', '3.83', '6.50', '0.83', '5.43', '4.27']"
2016,K. Asing,MEO Rip Curl Pro Portugal,Round 2,"['4.17', '3.60', '4.40', '6.43', '\xa0', '\xa0']"
2016,K. Andino,MEO Rip Curl Pro Portugal,Round 3,"['1.50', '4.47', '3.90', '0.33', '3.60', '5.03', '6.73', '5.70', '\xa0', '\xa0', '\xa0']"
2016,M. Banting,MEO Rip Curl Pro Portugal,Round 3,"['4.17', '4.50', '3.27', '4.43', '2.43', '2.00', '3.13', '7.17', '0.43', '4.87', '1.83']"
2016,J. Parkinson,MEO Rip Curl Pro Portugal,Round 3,"['2.77', '6.77', '5.00', '4.83', '9.33', '3.73', '0.37', '0.23', '0.63']"
2016,W. Dantas,MEO Rip Curl Pro Portugal,Round 3,"['3.10', '6.00', '1.60', '8.33', '0.37', '5.30', '4.27', '6.67', '\xa0']"
2016,J. Wilson,MEO Rip Curl Pro Portugal,Round 3,"['8.50', '5.67', '3.67', '0.33', '4.33', '4.37', '6.47']"
2016,J. Andre,MEO Rip Curl Pro Portugal,Round 3,"['7.67', '7.23', '1.00', '1.20', '5.77', '\xa0', '\xa0']"
2016,A. de Souza,MEO Rip Curl Pro Portugal,Round 3,"['6.83', '5.17', '0.57', '7.03', '0.30', '\xa0']"
2016,K. Igarashi,MEO Rip Curl Pro Portugal,Round 3,"['1.50', '4.50', '5.53', '3.90', '4.27', '0.57']"
2016,M. Bourez,MEO Rip Curl Pro Portugal,Round 3,"['6.83', '5.17', '7.53', '1.00', '9.70', '0.70', '\xa0']"
2016,C. Ibelli,MEO Rip Curl Pro Portugal,Round 3,"['0.87', '0.87', '5.53', '6.67', '1.70', '0.53', '5.70']"
2016,J. Florence,MEO Rip Curl Pro Portugal,Round 3,"['8.50', '6.67', '7.77', '3.20', '0.50', '\xa0', '\xa0']"
2016,F. Morais,MEO Rip Curl Pro Portugal,Round 3,"['0.13', '5.50', '5.33', '6.37', '3.00', '1.87', '6.93']"
2016,J. Flores,MEO Rip Curl Pro Portugal,Round 3,"['1.50', '5.67', '6.30', '8.00', '7.07', '7.77', '1.67', '\xa0', '\xa0', '\xa0']"
2016,G. Medina,MEO Rip Curl Pro Portugal,Round 3,"['7.17', '4.67', '2.07', '5.53', '6.77', '1.13', '0.37', '7.00', '0.67', '6.03']"
2016,S. Zietz,MEO Rip Curl Pro Portugal,Round 3,"['0.43', '3.50', '6.40', '2.17', '1.00', '5.67', '4.67']"
2016,J. Kerr,MEO Rip Curl Pro Portugal,Round 3,"['5.33', '1.00', '3.93', '5.43', '4.57', '\xa0', '\xa0']"
2016,M. Pupo,MEO Rip Curl Pro Portugal,Round 3,"['8.00', '0.20', '7.43', '4.40', '1.50', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,MEO Rip Curl Pro Portugal,Round 3,"['3.50', '8.43', '0.50', '2.77', '0.57', '0.77', '1.00', '0.27', '5.83']"
2016,C. Coffin,MEO Rip Curl Pro Portugal,Round 3,"['6.67', '5.83', '6.93', '2.20', '4.10', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,F. Toledo,MEO Rip Curl Pro Portugal,Round 3,"['1.50', '5.60', '5.67', '2.27', '3.50', '3.50', '6.30', '2.23', '6.67']"
2016,S. Kennedy,MEO Rip Curl Pro Portugal,Round 3,"['0.27', '0.57', '6.00', '4.57', '0.27', '5.63', '1.57', '0.27']"
2016,I. Ferreira,MEO Rip Curl Pro Portugal,Round 3,"['3.83', '5.00', '4.13', '3.00', '3.00', '6.33', '0.20', '0.33']"
2016,J. Smith,MEO Rip Curl Pro Portugal,Round 3,"['0.50', '7.33', '1.50', '9.70', '0.43', '3.97']"
2016,K. Otton,MEO Rip Curl Pro Portugal,Round 3,"['4.33', '1.87', '0.23', '4.40', '0.33', '\xa0']"
2016,K. Andino,MEO Rip Curl Pro Portugal,Round 4,"['7.83', '9.00', '3.33', '3.70', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Parkinson,MEO Rip Curl Pro Portugal,Round 4,"['6.00', '3.93', '0.83', '0.30', '7.10', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Wilson,MEO Rip Curl Pro Portugal,Round 4,"['0.57', '2.17', '4.50', '1.80', '4.93', '0.37', '2.83', '2.87', '1.63']"
2016,J. Florence,MEO Rip Curl Pro Portugal,Round 4,"['5.17', '8.50', '0.50', '3.07', '7.83', '\xa0']"
2016,M. Bourez,MEO Rip Curl Pro Portugal,Round 4,"['1.50', '3.67', '0.93', '3.93', '4.77', '0.50']"
2016,A. de Souza,MEO Rip Curl Pro Portugal,Round 4,"['0.57', '0.50', '0.30', '5.13', '0.57', '\xa0']"
2016,M. Pupo,MEO Rip Curl Pro Portugal,Round 4,"['3.50', '2.63', '7.50', '8.93', '1.07', '\xa0', '\xa0', '\xa0']"
2016,J. Flores,MEO Rip Curl Pro Portugal,Round 4,"['1.00', '2.47', '5.83', '7.33', '0.20', '2.83', '\xa0', '\xa0']"
2016,S. Zietz,MEO Rip Curl Pro Portugal,Round 4,"['0.50', '2.50', '0.93', '3.73', '0.30', '7.47', '2.93', '0.20']"
2016,J. Smith,MEO Rip Curl Pro Portugal,Round 4,"['5.83', '8.83', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,S. Kennedy,MEO Rip Curl Pro Portugal,Round 4,"['6.83', '2.57', '4.03', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,C. Coffin,MEO Rip Curl Pro Portugal,Round 4,"['0.43', '4.00', '6.77', '4.07', '2.57', '0.43', '0.50']"
2016,A. de Souza,MEO Rip Curl Pro Portugal,Round 5,"['6.50', '2.50', '3.40', '0.57', '\xa0', '\xa0']"
2016,J. Parkinson,MEO Rip Curl Pro Portugal,Round 5,"['0.63', '1.00', '3.07', '0.67', '4.50', '0.30']"
2016,J. Wilson,MEO Rip Curl Pro Portugal,Round 5,"['8.50', '5.83', '2.50', '7.83', '0.73', '0.30']"
2016,M. Bourez,MEO Rip Curl Pro Portugal,Round 5,"['4.33', '1.73', '1.33', '0.27', '\xa0', '\xa0']"
2016,C. Coffin,MEO Rip Curl Pro Portugal,Round 5,"['2.83', '2.10', '1.70', '0.93', '4.43', '0.50']"
2016,J. Flores,MEO Rip Curl Pro Portugal,Round 5,"['1.70', '0.50', '0.67', '3.50', '2.67', '0.30']"
2016,S. Zietz,MEO Rip Curl Pro Portugal,Round 5,"['4.50', '1.43', '0.43', '0.23', '0.57', '1.33', '4.30', '1.00', '0.50']"
2016,S. Kennedy,MEO Rip Curl Pro Portugal,Round 5,"['5.83', '1.40', '2.60', '0.63', '2.23', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Andino,MEO Rip Curl Pro Portugal,Quarterfinals,"['3.83', '7.67', '0.50', '0.13', '0.57', '9.67', '1.33', '0.50']"
2016,A. de Souza,MEO Rip Curl Pro Portugal,Quarterfinals,"['1.00', '5.00', '3.10', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,MEO Rip Curl Pro Portugal,Quarterfinals,"['5.67', '2.50', '0.50', '9.30', '7.60']"
2016,J. Wilson,MEO Rip Curl Pro Portugal,Quarterfinals,"['6.67', '2.77', '6.90', '1.00', '0.57']"
2016,C. Coffin,MEO Rip Curl Pro Portugal,Quarterfinals,"['5.83', '6.83', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Pupo,MEO Rip Curl Pro Portugal,Quarterfinals,"['4.17', '1.00', '1.07', '1.20', '0.50', '1.77', '1.00']"
2016,J. Smith,MEO Rip Curl Pro Portugal,Quarterfinals,"['1.00', '1.87', '1.30', '7.40', '2.17', '10.00']"
2016,S. Zietz,MEO Rip Curl Pro Portugal,Quarterfinals,"['9.23', '4.33', '1.27', '3.67', '1.83', '3.63']"
2016,J. Florence,MEO Rip Curl Pro Portugal,Semifinals,"['3.83', '1.00', '6.17', '4.37', '7.67', '5.33', '\xa0']"
2016,K. Andino,MEO Rip Curl Pro Portugal,Semifinals,"['0.13', '1.43', '0.80', '3.43', '4.00', '1.93', '4.47']"
2016,C. Coffin,MEO Rip Curl Pro Portugal,Semifinals,"['1.43', '6.00', '3.93', '5.17', '9.00', '5.73', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Smith,MEO Rip Curl Pro Portugal,Semifinals,"['0.50', '0.73', '0.50', '3.50', '6.33', '3.10', '0.50', '0.30', '7.20', '0.67', '7.17', '1.17']"
2016,J. Florence,MEO Rip Curl Pro Portugal,Finals,"['1.83', '7.00', '7.07', '1.87', '6.57', '7.17', '9.50']"
2016,C. Coffin,MEO Rip Curl Pro Portugal,Finals,"['1.33', '0.93', '8.60', '0.50', '0.20', '0.50', '1.17']"
2016,J. Wilson,Billabong Pipe Masters,Round 1,"['1.83', '3.17', '0.37', '0.83', '8.50', '6.57']"
2016,W. Dantas,Billabong Pipe Masters,Round 1,"['4.83', '0.57', '3.77', '0.30', '\xa0', '\xa0']"
2016,R. Callinan,Billabong Pipe Masters,Round 1,"['2.33', '5.83', '0.23', '0.57', '2.67', '0.50']"
2016,M. Pupo,Billabong Pipe Masters,Round 1,"['6.33', '0.50', '0.50', '3.83', '5.07', '3.90', '2.57', '\xa0']"
2016,K. Andino,Billabong Pipe Masters,Round 1,"['1.00', '0.43', '5.00', '1.23', '2.77', '2.10', '0.93', '4.33']"
2016,B. Durbidge,Billabong Pipe Masters,Round 1,"['0.57', '4.83', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Wilkinson,Billabong Pipe Masters,Round 1,"['0.43', '0.50', '3.87', '4.07', '6.27', '7.07', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,F. Morais,Billabong Pipe Masters,Round 1,"['4.17', '0.50', '3.20', '0.50', '3.63', '5.27', '0.37', '2.23', '0.30', '8.00']"
2016,N. Young,Billabong Pipe Masters,Round 1,"['2.77', '5.27', '1.43', '1.33', '2.90', '6.60', '5.80', '\xa0', '\xa0', '\xa0']"
2016,J. Smith,Billabong Pipe Masters,Round 1,"['2.50', '0.23', '4.50', '5.27', '7.33', '4.00']"
2016,K. Asing,Billabong Pipe Masters,Round 1,"['6.00', '4.83', '4.40', '0.43', '0.70', '\xa0']"
2016,F. McGill,Billabong Pipe Masters,Round 1,"['3.50', '5.03', '4.77', '5.47', '\xa0', '\xa0']"
2016,G. Medina,Billabong Pipe Masters,Round 1,"['4.67', '8.60', '6.50', '0.23', '\xa0']"
2016,K. Igarashi,Billabong Pipe Masters,Round 1,"['1.07', '5.67', '0.27', '5.57', '4.40']"
2016,B. Irons,Billabong Pipe Masters,Round 1,"['3.17', '0.23', '0.13', '\xa0', '\xa0']"
2016,J. Florence,Billabong Pipe Masters,Round 1,"['6.60', '0.67', '6.00', '8.83', '7.83', '\xa0', '\xa0']"
2016,J. Andre,Billabong Pipe Masters,Round 1,"['0.43', '7.00', '2.87', '1.77', '3.27', '2.63', '0.50']"
2016,G. Beschen,Billabong Pipe Masters,Round 1,"['2.83', '0.50', '0.80', '0.30', '3.20', '4.17', '3.67']"
2016,A. Ribeiro,Billabong Pipe Masters,Round 1,"['5.50', '3.43', '5.77', '5.40', '\xa0']"
2016,A. de Souza,Billabong Pipe Masters,Round 1,"['7.17', '0.50', '0.77', '3.03', '3.37']"
2016,C. Coffin,Billabong Pipe Masters,Round 1,"['5.67', '4.60', '\xa0', '\xa0', '\xa0']"
2016,J. Flores,Billabong Pipe Masters,Round 1,"['7.83', '0.50', '0.93', '0.20', '1.17', '0.93']"
2016,S. Kennedy,Billabong Pipe Masters,Round 1,"['5.00', '4.00', '2.17', '3.43', '\xa0', '\xa0']"
2016,J. Parkinson,Billabong Pipe Masters,Round 1,"['6.67', '0.13', '0.30', '2.10', '1.60', '1.27']"
2016,F. Toledo,Billabong Pipe Masters,Round 1,"['3.33', '6.67', '3.43', '5.67', '3.97', '2.50']"
2016,J. Kerr,Billabong Pipe Masters,Round 1,"['4.67', '5.83', '6.20', '\xa0', '\xa0', '\xa0']"
2016,A. Melling,Billabong Pipe Masters,Round 1,"['4.87', '0.37', '4.50', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,Billabong Pipe Masters,Round 1,"['6.33', '4.17', '6.37', '0.93', '0.57', '\xa0']"
2016,K. Otton,Billabong Pipe Masters,Round 1,"['2.83', '6.17', '0.73', '5.73', '0.63', '5.53']"
2016,C. Ibelli,Billabong Pipe Masters,Round 1,"['1.50', '0.57', '6.50', '5.00', '2.77', '\xa0']"
2016,I. Ferreira,Billabong Pipe Masters,Round 1,"['2.03', '4.83', '4.17', '0.87', '4.03', '3.70', '5.67']"
2016,S. Zietz,Billabong Pipe Masters,Round 1,"['0.50', '1.00', '2.87', '1.07', '7.33', '\xa0', '\xa0']"
2016,J. Freestone,Billabong Pipe Masters,Round 1,"['5.67', '2.83', '3.40', '0.87', '2.67', '0.50', '\xa0']"
2016,M. Bourez,Billabong Pipe Masters,Round 1,"['6.50', '0.50', '6.77', '7.47', '0.70', '\xa0']"
2016,A. Buchan,Billabong Pipe Masters,Round 1,"['7.00', '7.23', '0.50', '3.27', '4.33', '\xa0']"
2016,D. Cathels,Billabong Pipe Masters,Round 1,"['5.17', '7.90', '1.50', '5.33', '0.67', '3.17']"
2016,K. Andino,Billabong Pipe Masters,Round 2,"['7.33', '1.23', '5.17', '4.43', '\xa0', '\xa0']"
2016,G. Beschen,Billabong Pipe Masters,Round 2,"['0.83', '0.93', '2.00', '1.60', '0.83', '1.00']"
2016,A. de Souza,Billabong Pipe Masters,Round 2,"['7.67', '4.83', '7.00', '2.07', '\xa0']"
2016,B. Irons,Billabong Pipe Masters,Round 2,"['2.00', '3.17', '4.53', '6.77', '2.03']"
2016,J. Parkinson,Billabong Pipe Masters,Round 2,"['1.10', '3.33', '1.30', '0.20', '1.67', '0.20', '0.43', '5.67', '2.90', '6.07']"
2016,F. McGill,Billabong Pipe Masters,Round 2,"['1.83', '4.33', '6.67', '1.77', '2.17', '1.33', '1.63', '\xa0', '\xa0', '\xa0']"
2016,S. Zietz,Billabong Pipe Masters,Round 2,"['2.67', '0.50', '1.27', '3.67', '6.83', '5.93']"
2016,F. Morais,Billabong Pipe Masters,Round 2,"['3.17', '2.53', '0.93', '5.00', '0.67', '\xa0']"
2016,B. Durbidge,Billabong Pipe Masters,Round 2,"['5.33', '2.50', '2.87', '0.83']"
2016,A. Buchan,Billabong Pipe Masters,Round 2,"['1.67', '3.50', '\xa0', '\xa0']"
2016,R. Callinan,Billabong Pipe Masters,Round 2,"['1.77', '3.67', '0.27', '1.33', '4.33', '7.83']"
2016,C. Ibelli,Billabong Pipe Masters,Round 2,"['1.93', '2.50', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Kerr,Billabong Pipe Masters,Round 2,"['2.50', '2.60', '7.50', '3.17', '6.17', '7.00']"
2016,A. Melling,Billabong Pipe Masters,Round 2,"['2.00', '5.00', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Otton,Billabong Pipe Masters,Round 2,"['0.30', '0.83', '1.73', '0.73', '1.00', '1.23', '2.70', '0.30', '2.23']"
2016,S. Kennedy,Billabong Pipe Masters,Round 2,"['1.33', '0.33', '1.40', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,C. Coffin,Billabong Pipe Masters,Round 2,"['7.00', '2.27', '2.67', '5.50', '4.17', '1.83', '7.33', '7.77']"
2016,J. Freestone,Billabong Pipe Masters,Round 2,"['3.33', '1.50', '5.83', '7.83', '6.10', '\xa0', '\xa0', '\xa0']"
2016,W. Dantas,Billabong Pipe Masters,Round 2,"['0.30', '1.93', '1.27', '0.13', '4.00']"
